State,County,Winning Party,Dem. Candidate (2016),Dem. Votes,Dem. %,Rep. Candidate (2016),Rep. Votes,Rep. %,Highest Other (2016),Other Votes,Other %
KY,LYON,R,"Clinton, Hillary",1045,26.4,"Trump, Donald",2789,70.4,"Johnson, Gary",74,1.9
KY,MADISON,R,"Clinton, Hillary",11793,31.6,"Trump, Donald",23431,62.7,"Johnson, Gary",1189,3.2
KY,MAGOFFIN,R,"Clinton, Hillary",1172,22.9,"Trump, Donald",3824,74.7,"Johnson, Gary",66,1.3
KY,MARION,R,"Clinton, Hillary",2679,33,"Trump, Donald",5122,63.1,"Johnson, Gary",215,2.7
KY,MARSHALL,R,"Clinton, Hillary",3672,22,"Trump, Donald",12322,73.8,"Johnson, Gary",426,2.6
KY,MARTIN,R,"Clinton, Hillary",363,9.2,"Trump, Donald",3503,88.6,"Johnson, Gary",52,1.3
KY,MASON,R,"Clinton, Hillary",1970,27.3,"Trump, Donald",4944,68.5,"Johnson, Gary",173,2.4
KY,MCCRACKEN,R,"Clinton, Hillary",9134,29.2,"Trump, Donald",20774,66.4,"Johnson, Gary",839,2.7
KY,MCCREARY,R,"Clinton, Hillary",664,11.5,"Trump, Donald",5012,86.8,"Johnson, Gary",59,1
KY,MCLEAN,R,"Clinton, Hillary",988,21.6,"Trump, Donald",3381,74,"Johnson, Gary",137,3
KY,MEADE,R,"Clinton, Hillary",3026,24.7,"Trump, Donald",8660,70.8,"Johnson, Gary",333,2.7
KY,MENIFEE,R,"Clinton, Hillary",700,25.2,"Trump, Donald",2010,72.3,"Johnson, Gary",43,1.5
KY,MERCER,R,"Clinton, Hillary",2395,22.6,"Trump, Donald",7740,73.1,"Johnson, Gary",275,2.6
KY,METCALFE,R,"Clinton, Hillary",976,21.1,"Trump, Donald",3491,75.6,"Johnson, Gary",86,1.9
KY,MONROE,R,"Clinton, Hillary",601,12,"Trump, Donald",4278,85.7,"Johnson, Gary",76,1.5
KY,MONTGOMERY,R,"Clinton, Hillary",3158,27.6,"Trump, Donald",7856,68.6,"Johnson, Gary",264,2.3
KY,MORGAN,R,"Clinton, Hillary",1006,21.1,"Trump, Donald",3628,76,"Johnson, Gary",63,1.3
KY,MUHLENBERG,R,"Clinton, Hillary",3272,25.1,"Trump, Donald",9393,71.9,"Johnson, Gary",230,1.8
KY,NELSON,R,"Clinton, Hillary",6434,30.9,"Trump, Donald",13431,64.6,"Johnson, Gary",565,2.7
KY,NICHOLAS,R,"Clinton, Hillary",787,27.7,"Trump, Donald",1957,68.9,"Johnson, Gary",65,2.3
KY,OHIO,R,"Clinton, Hillary",2080,20,"Trump, Donald",7942,76.4,"Johnson, Gary",207,2
KY,OLDHAM,R,"Clinton, Hillary",10268,31.3,"Trump, Donald",20469,62.3,"Johnson, Gary",1229,3.7
KY,OWEN,R,"Clinton, Hillary",1062,21.2,"Trump, Donald",3745,74.9,"Johnson, Gary",122,2.4
KY,OWSLEY,R,"Clinton, Hillary",256,14.6,"Trump, Donald",1474,83.8,"Johnson, Gary",24,1.4
KY,PENDLETON,R,"Clinton, Hillary",1164,19.4,"Trump, Donald",4604,76.6,"Johnson, Gary",145,2.4
KY,PERRY,R,"Clinton, Hillary",2136,20.2,"Trump, Donald",8158,77.2,"Johnson, Gary",168,1.6
KY,PIKE,R,"Clinton, Hillary",4280,17.4,"Trump, Donald",19747,80.1,"Johnson, Gary",413,1.7
KY,POWELL,R,"Clinton, Hillary",1272,25.7,"Trump, Donald",3513,70.9,"Johnson, Gary",118,2.4
KY,PULASKI,R,"Clinton, Hillary",4208,15,"Trump, Donald",22902,81.7,"Johnson, Gary",562,2
KY,ROBERTSON,R,"Clinton, Hillary",222,21.9,"Trump, Donald",759,74.9,"Johnson, Gary",19,1.9
KY,ROCKCASTLE,R,"Clinton, Hillary",915,13.7,"Trump, Donald",5609,83.8,"Johnson, Gary",87,1.3
KY,ROWAN,R,"Clinton, Hillary",3295,37.2,"Trump, Donald",5174,58.5,"Johnson, Gary",207,2.3
KY,RUSSELL,R,"Clinton, Hillary",1093,13.4,"Trump, Donald",6863,84,"Johnson, Gary",153,1.9
KY,SCOTT,R,"Clinton, Hillary",7715,31.9,"Trump, Donald",15052,62.2,"Johnson, Gary",853,3.5
KY,SHELBY,R,"Clinton, Hillary",6276,30.5,"Trump, Donald",13196,64.1,"Johnson, Gary",629,3.1
KY,SIMPSON,R,"Clinton, Hillary",2144,28.5,"Trump, Donald",5077,67.4,"Johnson, Gary",200,2.7
KY,SPENCER,R,"Clinton, Hillary",1921,20.2,"Trump, Donald",7196,75.6,"Johnson, Gary",237,2.5
KY,TAYLOR,R,"Clinton, Hillary",2553,22.6,"Trump, Donald",8320,73.6,"Johnson, Gary",233,2.1
KY,TODD,R,"Clinton, Hillary",1042,21.8,"Trump, Donald",3612,75.6,"Johnson, Gary",64,1.3
KY,TRIGG,R,"Clinton, Hillary",1587,23.5,"Trump, Donald",4931,73,"Johnson, Gary",121,1.8
KY,TRIMBLE,R,"Clinton, Hillary",879,23.1,"Trump, Donald",2771,73,"Johnson, Gary",88,2.3
KY,UNION,R,"Clinton, Hillary",1331,21.4,"Trump, Donald",4701,75.7,"Johnson, Gary",115,1.9
KY,WARREN,R,"Clinton, Hillary",16966,35,"Trump, Donald",28673,59.2,"Johnson, Gary",1605,3.3
KY,WASHINGTON,R,"Clinton, Hillary",1420,25.2,"Trump, Donald",4013,71.2,"Johnson, Gary",111,2
KY,WAYNE,R,"Clinton, Hillary",1431,17.9,"Trump, Donald",6371,79.7,"Johnson, Gary",116,1.5
KY,WEBSTER,R,"Clinton, Hillary",1240,21.4,"Trump, Donald",4397,75.7,"Johnson, Gary",111,1.9
KY,WHITLEY,R,"Clinton, Hillary",2067,15,"Trump, Donald",11312,82.1,"Johnson, Gary",242,1.8
KY,WOLFE,R,"Clinton, Hillary",753,28.6,"Trump, Donald",1804,68.5,"Johnson, Gary",42,1.6
KY,WOODFORD,R,"Clinton, Hillary",4958,36.6,"Trump, Donald",7697,56.7,"Johnson, Gary",529,3.9
LA,ACADIA,R,"Clinton, Hillary",5638,20.6,"Trump, Donald",21162,77.3,"Johnson, Gary",281,1
LA,ALLEN,R,"Clinton, Hillary",2106,22.8,"Trump, Donald",6867,74.3,"Johnson, Gary",102,1.1
LA,ASCENSION,R,"Clinton, Hillary",16476,30.1,"Trump, Donald",36143,66.1,"Johnson, Gary",1184,2.2
LA,ASSUMPTION,R,"Clinton, Hillary",3931,36.1,"Trump, Donald",6714,61.6,"Johnson, Gary",127,1.2
LA,AVOYELLES,R,"Clinton, Hillary",5035,30.4,"Trump, Donald",11165,67.3,"Johnson, Gary",188,1.1
LA,BEAUREGARD,R,"Clinton, Hillary",2393,15.9,"Trump, Donald",12238,81.2,"Johnson, Gary",225,1.5
LA,BIENVILLE,R,"Clinton, Hillary",3129,44.7,"Trump, Donald",3756,53.6,"Johnson, Gary",54,0.8
LA,BOSSIER,R,"Clinton, Hillary",12641,25.4,"Trump, Donald",35474,71.2,"Johnson, Gary",1024,2.1
LA,CADDO,D,"Clinton, Hillary",53483,50.5,"Trump, Donald",49006,46.3,"Johnson, Gary",1861,1.8
LA,CALCASIEU,R,"Clinton, Hillary",26296,31.4,"Trump, Donald",54191,64.7,"Johnson, Gary",1786,2.1
LA,CALDWELL,R,"Clinton, Hillary",788,16.8,"Trump, Donald",3822,81.5,"Johnson, Gary",28,0.6
LA,CAMERON,R,"Clinton, Hillary",323,8.7,"Trump, Donald",3256,88.2,"Johnson, Gary",57,1.5
LA,CATAHOULA,R,"Clinton, Hillary",1322,27.2,"Trump, Donald",3479,71.6,"Johnson, Gary",17,0.4
LA,CLAIBORNE,R,"Clinton, Hillary",2717,42.3,"Trump, Donald",3585,55.8,"Johnson, Gary",45,0.7
LA,CONCORDIA,R,"Clinton, Hillary",3272,36.9,"Trump, Donald",5477,61.7,"Johnson, Gary",68,0.8
LA,DE SOTO,R,"Clinton, Hillary",5165,38.3,"Trump, Donald",8068,59.8,"Johnson, Gary",128,0.9
LA,EAST BATON ROUGE,D,"Clinton, Hillary",102828,52.3,"Trump, Donald",84660,43.1,"Johnson, Gary",4959,2.5
LA,EAST CARROLL,D,"Clinton, Hillary",1838,62.5,"Trump, Donald",1059,36,"Johnson, Gary",16,0.5
LA,EAST FELICIANA,R,"Clinton, Hillary",4235,42.2,"Trump, Donald",5569,55.5,"Johnson, Gary",102,1
LA,EVANGELINE,R,"Clinton, Hillary",4208,28.3,"Trump, Donald",10360,69.6,"Johnson, Gary",116,0.8
LA,FRANKLIN,R,"Clinton, Hillary",2506,27.4,"Trump, Donald",6514,71.1,"Johnson, Gary",68,0.7
LA,GRANT,R,"Clinton, Hillary",1181,13.4,"Trump, Donald",7408,84,"Johnson, Gary",126,1.4
LA,IBERIA,R,"Clinton, Hillary",10698,33,"Trump, Donald",20903,64.4,"Johnson, Gary",443,1.4
LA,IBERVILLE,D,"Clinton, Hillary",8324,51.9,"Trump, Donald",7320,45.6,"Johnson, Gary",165,1
LA,JACKSON,R,"Clinton, Hillary",2139,28.7,"Trump, Donald",5169,69.3,"Johnson, Gary",74,1
LA,JEFFERSON DAVIS,R,"Clinton, Hillary",3080,21.6,"Trump, Donald",10775,75.5,"Johnson, Gary",185,1.3
LA,JEFFERSON,R,"Clinton, Hillary",73670,40.6,"Trump, Donald",100398,55.3,"Johnson, Gary",4306,2.4
LA,LA SALLE,R,"Clinton, Hillary",605,9.2,"Trump, Donald",5836,88.8,"Johnson, Gary",53,0.8
LA,LAFAYETTE,R,"Clinton, Hillary",32726,31,"Trump, Donald",68195,64.6,"Johnson, Gary",2833,2.7
LA,LAFOURCHE,R,"Clinton, Hillary",8423,20.2,"Trump, Donald",31959,76.7,"Johnson, Gary",734,1.8
LA,LINCOLN,R,"Clinton, Hillary",7107,38.1,"Trump, Donald",10761,57.6,"Johnson, Gary",440,2.4
LA,LIVINGSTON,R,"Clinton, Hillary",6950,12,"Trump, Donald",48824,84.6,"Johnson, Gary",1151,2
LA,MADISON,D,"Clinton, Hillary",2744,58,"Trump, Donald",1927,40.7,"Johnson, Gary",17,0.4
LA,MOREHOUSE,R,"Clinton, Hillary",5155,43.5,"Trump, Donald",6502,54.9,"Johnson, Gary",73,0.6
LA,NATCHITOCHES,R,"Clinton, Hillary",7144,43,"Trump, Donald",8968,54,"Johnson, Gary",260,1.6
LA,ORLEANS,D,"Clinton, Hillary",133996,80.8,"Trump, Donald",24292,14.7,"Johnson, Gary",3638,2.2
LA,OUACHITA,R,"Clinton, Hillary",24428,35.9,"Trump, Donald",41734,61.4,"Johnson, Gary",980,1.4
LA,PLAQUEMINES,R,"Clinton, Hillary",3347,31.7,"Trump, Donald",6900,65.3,"Johnson, Gary",179,1.7
LA,POINTE COUPEE,R,"Clinton, Hillary",4764,40.5,"Trump, Donald",6789,57.7,"Johnson, Gary",86,0.7
LA,RAPIDES,R,"Clinton, Hillary",18322,32.2,"Trump, Donald",36816,64.8,"Johnson, Gary",858,1.5
LA,RED RIVER,R,"Clinton, Hillary",1938,43.8,"Trump, Donald",2391,54.1,"Johnson, Gary",47,1.1
LA,RICHLAND,R,"Clinton, Hillary",3157,32.9,"Trump, Donald",6287,65.5,"Johnson, Gary",67,0.7
LA,SABINE,R,"Clinton, Hillary",1703,17.4,"Trump, Donald",7879,80.5,"Johnson, Gary",97,1
LA,ST. BERNARD,R,"Clinton, Hillary",4960,31.4,"Trump, Donald",10237,64.7,"Johnson, Gary",308,1.9
LA,ST. CHARLES,R,"Clinton, Hillary",8559,32.7,"Trump, Donald",16621,63.5,"Johnson, Gary",592,2.3
LA,ST. HELENA,D,"Clinton, Hillary",3353,56.2,"Trump, Donald",2497,41.9,"Johnson, Gary",43,0.7
LA,ST. JAMES,D,"Clinton, Hillary",6418,53.1,"Trump, Donald",5456,45.1,"Johnson, Gary",98,0.8
LA,ST. JOHN THE BAPTIST,D,"Clinton, Hillary",12661,61,"Trump, Donald",7569,36.5,"Johnson, Gary",228,1.1
LA,ST. LANDRY,R,"Clinton, Hillary",17209,43,"Trump, Donald",21971,55,"Johnson, Gary",350,0.9
LA,ST. MARTIN,R,"Clinton, Hillary",8266,32.1,"Trump, Donald",16873,65.5,"Johnson, Gary",303,1.2
LA,ST. MARY,R,"Clinton, Hillary",8050,35.2,"Trump, Donald",14359,62.8,"Johnson, Gary",245,1.1
LA,ST. TAMMANY,R,"Clinton, Hillary",27717,22.3,"Trump, Donald",90915,73.1,"Johnson, Gary",3409,2.7
LA,TANGIPAHOA,R,"Clinton, Hillary",16878,32.2,"Trump, Donald",33959,64.8,"Johnson, Gary",843,1.6
LA,TENSAS,D,"Clinton, Hillary",1332,52.3,"Trump, Donald",1182,46.4,"Johnson, Gary",13,0.5
LA,TERREBONNE,R,"Clinton, Hillary",10665,24.3,"Trump, Donald",31902,72.7,"Johnson, Gary",808,1.8
LA,UNION,R,"Clinton, Hillary",2691,24.7,"Trump, Donald",7972,73.2,"Johnson, Gary",108,1
LA,VERMILION,R,"Clinton, Hillary",4857,18.9,"Trump, Donald",20063,78.3,"Johnson, Gary",396,1.5
LA,VERNON,R,"Clinton, Hillary",2665,16,"Trump, Donald",13471,81,"Johnson, Gary",265,1.6
LA,WASHINGTON,R,"Clinton, Hillary",5692,30.6,"Trump, Donald",12556,67.4,"Johnson, Gary",185,1
LA,WEBSTER,R,"Clinton, Hillary",6260,34.5,"Trump, Donald",11542,63.6,"Johnson, Gary",166,0.9
LA,WEST BATON ROUGE,R,"Clinton, Hillary",5383,42.3,"Trump, Donald",6927,54.5,"Johnson, Gary",206,1.6
LA,WEST CARROLL,R,"Clinton, Hillary",715,15,"Trump, Donald",3970,83.4,"Johnson, Gary",27,0.6
LA,WEST FELICIANA,R,"Clinton, Hillary",2248,38.8,"Trump, Donald",3390,58.5,"Johnson, Gary",97,1.7
LA,WINN,R,"Clinton, Hillary",1644,25.8,"Trump, Donald",4608,72.3,"Johnson, Gary",40,0.6
MA,BARNSTABLE,D,"Clinton, Hillary",72430,53.3,"Trump, Donald",54099,39.8,"Johnson, Gary",5337,3.9
MA,BERKSHIRE,D,"Clinton, Hillary",43714,66.6,"Trump, Donald",16839,25.7,"Johnson, Gary",2555,3.9
MA,BRISTOL,D,"Clinton, Hillary",129540,51.4,"Trump, Donald",105443,41.8,"Johnson, Gary",10180,4
MA,DUKES,D,"Clinton, Hillary",8400,72,"Trump, Donald",2477,21.2,"Johnson, Gary",366,3.1
MA,ESSEX,D,"Clinton, Hillary",222310,57.7,"Trump, Donald",136316,35.4,"Johnson, Gary",16215,4.2
MA,FRANKLIN,D,"Clinton, Hillary",24478,63.1,"Trump, Donald",10364,26.7,"Johnson, Gary",1902,4.9
MA,HAMPDEN,D,"Clinton, Hillary",112590,54.6,"Trump, Donald",78685,38.2,"Johnson, Gary",8322,4
MA,HAMPSHIRE,D,"Clinton, Hillary",55367,65.8,"Trump, Donald",21790,25.9,"Johnson, Gary",3098,3.7
MA,MIDDLESEX,D,"Clinton, Hillary",520360,65.3,"Trump, Donald",219793,27.6,"Johnson, Gary",32441,4.1
MA,NANTUCKET,D,"Clinton, Hillary",4146,63.7,"Trump, Donald",1892,29.1,"Johnson, Gary",260,4
MA,NORFOLK,D,"Clinton, Hillary",221819,60.3,"Trump, Donald",119723,32.6,"Johnson, Gary",15606,4.2
MA,PLYMOUTH,D,"Clinton, Hillary",135513,50,"Trump, Donald",115369,42.5,"Johnson, Gary",12542,4.6
MA,SUFFOLK,D,"Clinton, Hillary",245751,78.4,"Trump, Donald",50421,16.1,"Johnson, Gary",7996,2.6
MA,WORCESTER,D,"Clinton, Hillary",198778,51,"Trump, Donald",157682,40.4,"Johnson, Gary",21198,5.4
MD,ALLEGANY,R,"Clinton, Hillary",7875,25.7,"Trump, Donald",21270,69.4,"Johnson, Gary",858,2.8
MD,ANNE ARUNDEL,D,"Clinton, Hillary",128419,47.5,"Trump, Donald",122403,45.3,"Johnson, Gary",10408,3.9
MD,BALTIMORE CITY,D,"Clinton, Hillary",202673,84.7,"Trump, Donald",25205,10.5,"Johnson, Gary",4568,1.9
MD,BALTIMORE,D,"Clinton, Hillary",218412,55.9,"Trump, Donald",149477,38.3,"Johnson, Gary",11748,3
MD,CALVERT,R,"Clinton, Hillary",18225,38.4,"Trump, Donald",26176,55.2,"Johnson, Gary",1815,3.8
MD,CAROLINE,R,"Clinton, Hillary",4009,28.4,"Trump, Donald",9368,66.4,"Johnson, Gary",445,3.2
MD,CARROLL,R,"Clinton, Hillary",26567,28.9,"Trump, Donald",58215,63.4,"Johnson, Gary",4286,4.7
MD,CECIL,R,"Clinton, Hillary",13650,30.2,"Trump, Donald",28868,63.8,"Johnson, Gary",1665,3.7
MD,CHARLES,D,"Clinton, Hillary",49341,63,"Trump, Donald",25614,32.7,"Johnson, Gary",1696,2.2
MD,DORCHESTER,R,"Clinton, Hillary",6245,41,"Trump, Donald",8413,55.3,"Johnson, Gary",337,2.2
MD,FREDERICK,R,"Clinton, Hillary",56522,45,"Trump, Donald",59522,47.4,"Johnson, Gary",5427,4.3
MD,GARRETT,R,"Clinton, Hillary",2567,18.3,"Trump, Donald",10776,76.9,"Johnson, Gary",400,2.9
MD,HARFORD,R,"Clinton, Hillary",47077,35.2,"Trump, Donald",77860,58.2,"Johnson, Gary",5060,3.8
MD,HOWARD,D,"Clinton, Hillary",102597,63.3,"Trump, Donald",47484,29.3,"Johnson, Gary",6282,3.9
MD,KENT,R,"Clinton, Hillary",4575,45.7,"Trump, Donald",4876,48.7,"Johnson, Gary",312,3.1
MD,MONTGOMERY,D,"Clinton, Hillary",357837,74.7,"Trump, Donald",92704,19.4,"Johnson, Gary",11513,2.4
MD,PRINCE GEORGES,D,"Clinton, Hillary",344049,88.1,"Trump, Donald",32811,8.4,"Johnson, Gary",4557,1.2
MD,QUEEN ANNES,R,"Clinton, Hillary",7973,30.1,"Trump, Donald",16993,64.1,"Johnson, Gary",940,3.5
MD,SOMERSET,R,"Clinton, Hillary",4196,42.4,"Trump, Donald",5341,53.9,"Johnson, Gary",190,1.9
MD,ST. MARYS,R,"Clinton, Hillary",17534,35.2,"Trump, Donald",28663,57.5,"Johnson, Gary",2270,4.6
MD,TALBOT,R,"Clinton, Hillary",8653,42.1,"Trump, Donald",10724,52.2,"Johnson, Gary",632,3.1
MD,WASHINGTON,R,"Clinton, Hillary",21129,32,"Trump, Donald",40998,62.1,"Johnson, Gary",2164,3.3
MD,WICOMICO,R,"Clinton, Hillary",18050,42.4,"Trump, Donald",22198,52.2,"Johnson, Gary",1297,3
MD,WORCESTER,R,"Clinton, Hillary",9753,34.5,"Trump, Donald",17210,60.9,"Johnson, Gary",735,2.6
ME,ANDROSCOGGIN,R,"Clinton, Hillary",23009,41.4,"Trump, Donald",28227,50.8,"Johnson, Gary",3293,5.9
ME,AROOSTOOK,R,"Clinton, Hillary",13386,38.1,"Trump, Donald",19419,55.3,"Johnson, Gary",1652,4.7
ME,CUMBERLAND,D,"Clinton, Hillary",102981,59.9,"Trump, Donald",57709,33.6,"Johnson, Gary",7407,4.3
ME,FRANKLIN,R,"Clinton, Hillary",7016,42.6,"Trump, Donald",7918,48,"Johnson, Gary",1103,6.7
ME,HANCOCK,D,"Clinton, Hillary",16117,50.2,"Trump, Donald",13705,42.7,"Johnson, Gary",1560,4.9
ME,KENNEBEC,R,"Clinton, Hillary",29302,44.3,"Trump, Donald",31675,47.8,"Johnson, Gary",3768,5.7
ME,KNOX,D,"Clinton, Hillary",12443,53.8,"Trump, Donald",9148,39.5,"Johnson, Gary",948,4.1
ME,LINCOLN,D,"Clinton, Hillary",10241,47.6,"Trump, Donald",9727,45.2,"Johnson, Gary",1039,4.8
ME,OXFORD,R,"Clinton, Hillary",12172,39,"Trump, Donald",16210,52,"Johnson, Gary",2045,6.6
ME,PENOBSCOT,R,"Clinton, Hillary",32838,40.8,"Trump, Donald",41622,51.7,"Johnson, Gary",4377,5.4
ME,PISCATAQUIS,R,"Clinton, Hillary",3098,33.7,"Trump, Donald",5406,58.9,"Johnson, Gary",464,5.1
ME,SAGADAHOC,D,"Clinton, Hillary",10664,49.3,"Trump, Donald",9304,43,"Johnson, Gary",1178,5.4
ME,SOMERSET,R,"Clinton, Hillary",9092,34.9,"Trump, Donald",15001,57.6,"Johnson, Gary",1362,5.2
ME,WALDO,D,"Clinton, Hillary",10440,46,"Trump, Donald",10378,45.7,"Johnson, Gary",1220,5.4
ME,WASHINGTON,R,"Clinton, Hillary",6075,37.1,"Trump, Donald",9093,55.6,"Johnson, Gary",791,4.8
ME,YORK,D,"Clinton, Hillary",55844,48.9,"Trump, Donald",50403,44.1,"Johnson, Gary",5695,5
MI,ALCONA,R,"Clinton, Hillary",1732,27.9,"Trump, Donald",4201,67.8,"Johnson, Gary",164,2.6
MI,ALGER,R,"Clinton, Hillary",1663,36.8,"Trump, Donald",2585,57.2,"Johnson, Gary",177,3.9
MI,ALLEGAN,R,"Clinton, Hillary",18050,32.4,"Trump, Donald",34183,61.3,"Johnson, Gary",2513,4.5
MI,ALPENA,R,"Clinton, Hillary",4877,33.2,"Trump, Donald",9090,61.8,"Johnson, Gary",498,3.4
MI,ANTRIM,R,"Clinton, Hillary",4448,32.7,"Trump, Donald",8469,62.4,"Johnson, Gary",459,3.4
MI,ARENAC,R,"Clinton, Hillary",2384,31,"Trump, Donald",4950,64.3,"Johnson, Gary",270,3.5
MI,BARAGA,R,"Clinton, Hillary",1156,33.1,"Trump, Donald",2158,61.8,"Johnson, Gary",106,3
MI,BARRY,R,"Clinton, Hillary",9114,30.1,"Trump, Donald",19202,63.3,"Johnson, Gary",1424,4.7
MI,BAY,R,"Clinton, Hillary",21642,40.9,"Trump, Donald",28328,53.5,"Johnson, Gary",2189,4.1
MI,BENZIE,R,"Clinton, Hillary",4108,40.2,"Trump, Donald",5539,54.2,"Johnson, Gary",382,3.7
MI,BERRIEN,R,"Clinton, Hillary",29495,40.9,"Trump, Donald",38647,53.7,"Johnson, Gary",2760,3.8
MI,BRANCH,R,"Clinton, Hillary",5061,28.7,"Trump, Donald",11786,66.7,"Johnson, Gary",582,3.3
MI,CALHOUN,R,"Clinton, Hillary",24157,41,"Trump, Donald",31494,53.5,"Johnson, Gary",2284,3.9
MI,CASS,R,"Clinton, Hillary",7270,32.2,"Trump, Donald",14243,63,"Johnson, Gary",753,3.3
MI,CHARLEVOIX,R,"Clinton, Hillary",5137,35.2,"Trump, Donald",8674,59.5,"Johnson, Gary",532,3.6
MI,CHEBOYGAN,R,"Clinton, Hillary",4302,31.5,"Trump, Donald",8683,63.5,"Johnson, Gary",463,3.4
MI,CHIPPEWA,R,"Clinton, Hillary",5379,34.8,"Trump, Donald",9122,59,"Johnson, Gary",583,3.8
MI,CLARE,R,"Clinton, Hillary",4249,31.7,"Trump, Donald",8505,63.5,"Johnson, Gary",435,3.2
MI,CLINTON,R,"Clinton, Hillary",16492,40.6,"Trump, Donald",21636,53.2,"Johnson, Gary",1886,4.6
MI,CRAWFORD,R,"Clinton, Hillary",2110,30.8,"Trump, Donald",4354,63.6,"Johnson, Gary",267,3.9
MI,DELTA,R,"Clinton, Hillary",6436,34.8,"Trump, Donald",11121,60.1,"Johnson, Gary",660,3.6
MI,DICKINSON,R,"Clinton, Hillary",3923,29.8,"Trump, Donald",8580,65.2,"Johnson, Gary",450,3.4
MI,EATON,R,"Clinton, Hillary",24938,44.4,"Trump, Donald",27609,49.1,"Johnson, Gary",2618,4.7
MI,EMMET,R,"Clinton, Hillary",6972,37.1,"Trump, Donald",10616,56.5,"Johnson, Gary",806,4.3
MI,GENESEE,D,"Clinton, Hillary",102751,52.3,"Trump, Donald",84175,42.9,"Johnson, Gary",6221,3.2
MI,GLADWIN,R,"Clinton, Hillary",3794,30.4,"Trump, Donald",8124,65.1,"Johnson, Gary",393,3.2
MI,GOGEBIC,R,"Clinton, Hillary",2925,39.9,"Trump, Donald",4018,54.8,"Johnson, Gary",213,2.9
MI,GRAND TRAVERSE,R,"Clinton, Hillary",20965,40.6,"Trump, Donald",27413,53.1,"Johnson, Gary",2149,4.2
MI,GRATIOT,R,"Clinton, Hillary",5666,34.4,"Trump, Donald",9880,60,"Johnson, Gary",687,4.2
MI,HILLSDALE,R,"Clinton, Hillary",4799,24.1,"Trump, Donald",14095,70.7,"Johnson, Gary",700,3.5
MI,HOUGHTON,R,"Clinton, Hillary",6018,38.5,"Trump, Donald",8475,54.2,"Johnson, Gary",837,5.4
MI,HURON,R,"Clinton, Hillary",4579,28.8,"Trump, Donald",10692,67.2,"Johnson, Gary",477,3
MI,INGHAM,D,"Clinton, Hillary",79110,60.3,"Trump, Donald",43868,33.5,"Johnson, Gary",5305,4
MI,IONIA,R,"Clinton, Hillary",8352,31.1,"Trump, Donald",16635,61.9,"Johnson, Gary",1355,5
MI,IOSCO,R,"Clinton, Hillary",4345,32.5,"Trump, Donald",8345,62.5,"Johnson, Gary",459,3.4
MI,IRON,R,"Clinton, Hillary",2004,33.9,"Trump, Donald",3675,62.2,"Johnson, Gary",175,3
MI,ISABELLA,R,"Clinton, Hillary",11404,44.9,"Trump, Donald",12338,48.6,"Johnson, Gary",1093,4.3
MI,JACKSON,R,"Clinton, Hillary",25795,37,"Trump, Donald",39793,57.1,"Johnson, Gary",2901,4.2
MI,KALAMAZOO,D,"Clinton, Hillary",67148,53.2,"Trump, Donald",51034,40.4,"Johnson, Gary",5644,4.5
MI,KALKASKA,R,"Clinton, Hillary",2280,25.8,"Trump, Donald",6116,69.2,"Johnson, Gary",283,3.2
MI,KENT,R,"Clinton, Hillary",138683,45,"Trump, Donald",148180,48.1,"Johnson, Gary",14246,4.6
MI,KEWEENAW,R,"Clinton, Hillary",527,36.8,"Trump, Donald",814,56.8,"Johnson, Gary",62,4.3
MI,LAKE,R,"Clinton, Hillary",1939,36.4,"Trump, Donald",3159,59.3,"Johnson, Gary",152,2.9
MI,LAPEER,R,"Clinton, Hillary",12734,28.2,"Trump, Donald",30037,66.5,"Johnson, Gary",1730,3.8
MI,LEELANAU,R,"Clinton, Hillary",6774,45.9,"Trump, Donald",7239,49.1,"Johnson, Gary",510,3.5
MI,LENAWEE,R,"Clinton, Hillary",16750,36.5,"Trump, Donald",26430,57.5,"Johnson, Gary",2044,4.4
MI,LIVINGSTON,R,"Clinton, Hillary",34384,32.5,"Trump, Donald",65680,62,"Johnson, Gary",4266,4
MI,LUCE,R,"Clinton, Hillary",681,26.4,"Trump, Donald",1756,68.1,"Johnson, Gary",103,4
MI,MACKINAC,R,"Clinton, Hillary",2085,34.2,"Trump, Donald",3744,61.4,"Johnson, Gary",180,3
MI,MACOMB,R,"Clinton, Hillary",176317,42,"Trump, Donald",224665,53.6,"Johnson, Gary",12862,3.1
MI,MANISTEE,R,"Clinton, Hillary",4979,39.5,"Trump, Donald",6915,54.9,"Johnson, Gary",456,3.6
MI,MARQUETTE,D,"Clinton, Hillary",16042,48.6,"Trump, Donald",14646,44.4,"Johnson, Gary",1458,4.4
MI,MASON,R,"Clinton, Hillary",5281,36,"Trump, Donald",8505,57.9,"Johnson, Gary",601,4.1
MI,MECOSTA,R,"Clinton, Hillary",5827,33.9,"Trump, Donald",10305,60,"Johnson, Gary",697,4.1
MI,MENOMINEE,R,"Clinton, Hillary",3539,32.9,"Trump, Donald",6702,62.2,"Johnson, Gary",351,3.3
MI,MIDLAND,R,"Clinton, Hillary",15635,36.8,"Trump, Donald",23846,56.1,"Johnson, Gary",2216,5.2
MI,MISSAUKEE,R,"Clinton, Hillary",1565,21.4,"Trump, Donald",5386,73.6,"Johnson, Gary",241,3.3
MI,MONROE,R,"Clinton, Hillary",26863,36.2,"Trump, Donald",43261,58.3,"Johnson, Gary",2985,4
